# Audio waveform data
# Sample Index, Left Channel, Right Channel
5945 -0.07547 -0.378571
5946 -0.0614014 -0.368774
5947 -0.0463867 -0.357361
5948 -0.0323486 -0.346771
5949 -0.0205383 -0.337769
5950 -0.00964355 -0.327881
5951 0.00177002 -0.315216
5952 0.0125732 -0.301392
5953 0.021637 -0.288116
5954 0.0299988 -0.2742
5955 0.0383301 -0.258636
5956 0.0456543 -0.242798
5957 0.0517883 -0.227966
5958 0.0595093 -0.212463
5959 0.0703125 -0.194916
5960 0.0820007 -0.177124
5961 0.0936584 -0.159637
5962 0.105469 -0.143005
5963 0.117004 -0.128906
5964 0.131073 -0.114899
5965 0.148834 -0.0988464
5966 0.166626 -0.0829163
5967 0.18219 -0.0683594
5968 0.195618 -0.0552063
5969 0.206757 -0.0444946
5970 0.215515 -0.0371399
5971 0.223389 -0.0314636
5972 0.231049 -0.026123
5973 0.237762 -0.0214539
5974 0.246216 -0.0144043
5975 0.256165 -0.00524902
5976 0.262207 0.000671387
5977 0.266052 0.0050354
5978 0.273071 0.0124512
5979 0.282623 0.0203552
5980 0.292877 0.0256348
5981 0.30603 0.031189
5982 0.32251 0.0390625
5983 0.338348 0.0460205
5984 0.353302 0.0509644
5985 0.369843 0.0550842
5986 0.387573 0.0575256
5987 0.405365 0.0586853
5988 0.42215 0.0598145
5989 0.436493 0.0610962
5990 0.448303 0.062561
5991 0.457916 0.0640564
5992 0.465881 0.0661926
5993 0.472656 0.0700073
5994 0.477234 0.0747986
5995 0.47876 0.0789185
5996 0.479187 0.0831299
5997 0.480621 0.0887756
5998 0.481995 0.0947876
5999 0.482849 0.100891
6000 0.484863 0.108887
6001 0.487823 0.118164
6002 0.489288 0.126526
6003 0.489349 0.135193
6004 0.488647 0.145996
6005 0.486084 0.157471
6006 0.481689 0.168091
6007 0.477081 0.17804
6008 0.472382 0.187256
6009 0.466553 0.195892
6010 0.459686 0.204956
6011 0.452087 0.214478
6012 0.444489 0.223572
6013 0.438324 0.232483
6014 0.433136 0.24057
6015 0.427887 0.247345
6016 0.422943 0.253754
6017 0.417755 0.258942
6018 0.412018 0.261993
6019 0.408051 0.264862
6020 0.406891 0.268799
6021 0.405975 0.271698
6022 0.402527 0.271423
6023 0.396515 0.26886
6024 0.389618 0.266571
6025 0.381287 0.264252
6026 0.370697 0.26062
6027 0.359589 0.256622
6028 0.349304 0.253174
6029 0.339142 0.249786
6030 0.326935 0.244659
6031 0.312317 0.238098
6032 0.296661 0.231934
6033 0.279022 0.225311
6034 0.260651 0.219513
6035 0.243988 0.216827
6036 0.225708 0.213043
6037 0.20401 0.205383
6038 0.183136 0.197296
6039 0.165894 0.190979
6040 0.149719 0.183624
6041 0.134094 0.175171
6042 0.122467 0.170197
6043 0.114044 0.168365
6044 0.105286 0.165894
6045 0.0969849 0.163361
6046 0.0909424 0.162201
6047 0.0852966 0.160156
6048 0.0787659 0.15567
6049 0.0738525 0.151276
6050 0.0717468 0.147888
6051 0.0705566 0.143127
6052 0.0701599 0.136566
6053 0.0738831 0.13208
6054 0.0813293 0.129852
6055 0.0866394 0.124542
6056 0.0893555 0.116302
6057 0.0924683 0.108917
6058 0.0953369 0.102081
6059 0.0975952 0.0956421
6060 0.0987549 0.0894775
6061 0.0973206 0.0826721
6062 0.0924072 0.0749512
6063 0.0859985 0.0682373
6064 0.0819092 0.0653992
6065 0.0787964 0.0636902
6066 0.0746155 0.0604553
6067 0.0723877 0.0597839
6068 0.0733032 0.0639954
6069 0.0741882 0.0700684
6070 0.0725708 0.0745239
6071 0.0706177 0.0783691
6072 0.0723267 0.0853271
6073 0.0761414 0.0942383
6074 0.0787964 0.102448
6075 0.0810547 0.111267
6076 0.0818787 0.119293
6077 0.0801697 0.124939
6078 0.0792847 0.131287
6079 0.0797424 0.138
6080 0.0792542 0.141754
6081 0.07901 0.143066
6082 0.0818176 0.145081
6083 0.0887451 0.149963
6084 0.0970154 0.155975
6085 0.103516 0.160431
6086 0.107666 0.162964
6087 0.111023 0.165588
6088 0.117279 0.172882
6089 0.124023 0.182831
6090 0.126068 0.189545
6091 0.128357 0.196686
6092 0.135223 0.207336
6093 0.143005 0.216858
6094 0.150177 0.224396
6095 0.157135 0.231506
6096 0.162903 0.237793
6097 0.167633 0.242981
6098 0.172058 0.247314
6099 0.175537 0.250244
6100 0.175049 0.249603
6101 0.170227 0.24585
6102 0.163757 0.241669
6103 0.156586 0.236786
6104 0.148468 0.229462
6105 0.139496 0.218658
6106 0.131744 0.205872
6107 0.126099 0.191559
6108 0.119446 0.172211
6109 0.112305 0.14859
6110 0.108429 0.125366
6111 0.107788 0.103516
6112 0.108459 0.0827026
6113 0.109833 0.0643005
6114 0.111206 0.0498657
6115 0.111359 0.0395508
6116 0.110382 0.0332031
6117 0.108185 0.0293274
6118 0.104156 0.0256348
6119 0.0982971 0.0213013
6120 0.0900574 0.0158997
6121 0.0794678 0.0102539
6122 0.0683899 0.00695801
6123 0.0578918 0.00738525
6124 0.0466614 0.0104675
6125 0.0351257 0.0167542
6126 0.0255127 0.0280457
6127 0.0170593 0.0417786
6128 0.00927734 0.0550537
6129 0.00396729 0.0676575
6130 0.00164795 0.0788574
6131 0.0032959 0.0894775
6132 0.00894165 0.100006
6133 0.0166016 0.109558
6134 0.0260315 0.119751
6135 0.0380859 0.13324
6136 0.0514526 0.149261
6137 0.0635071 0.16452
6138 0.0747986 0.178528
6139 0.0864868 0.191895
6140 0.097229 0.203552
6141 0.106659 0.213776
6142 0.114532 0.22229
6143 0.121399 0.228424
6144 0.130981 0.23468
6145 0.143311 0.240906
6146 0.154816 0.245331
6147 0.164978 0.250488
6148 0.173584 0.258606
6149 0.180328 0.269531
6150 0.187714 0.283936
6151 0.197174 0.30072
6152 0.20755 0.317078
6153 0.219482 0.33316
6154 0.235657 0.351501
6155 0.255707 0.371368
6156 0.276886 0.389893
6157 0.298798 0.408081
6158 0.320496 0.427246
6159 0.339874 0.447113
6160 0.356628 0.467712
6161 0.370178 0.487335
6162 0.3815 0.50589
6163 0.39267 0.524963
6164 0.402283 0.54303
6165 0.408875 0.55835
6166 0.413055 0.57132
6167 0.414215 0.581665
6168 0.41098 0.589111
6169 0.404419 0.595795
6170 0.395172 0.602112
6171 0.382538 0.605255
6172 0.368896 0.605682
6173 0.35614 0.604706
6174 0.34256 0.601532
6175 0.328247 0.59726
6176 0.315277 0.593445
6177 0.302856 0.587097
6178 0.289459 0.575043
6179 0.278656 0.561371
6180 0.272888 0.550354
6181 0.267883 0.538452
6182 0.261749 0.523254
6183 0.256897 0.506104
6184 0.253326 0.486725
6185 0.250366 0.465332
6186 0.248657 0.444275
6187 0.247925 0.424591
6188 0.246033 0.404785
6189 0.241516 0.383911
6190 0.234802 0.363098
6191 0.226685 0.343567
6192 0.216888 0.325073
6193 0.205414 0.307678
6194 0.192657 0.292267
6195 0.177246 0.277863
6196 0.158844 0.263947
6197 0.139893 0.251648
6198 0.12085 0.23941
6199 0.101685 0.226105
6200 0.0848999 0.2146
6201 0.0710449 0.206085
6202 0.0567322 0.196991
6203 0.0435181 0.188019
6204 0.0372009 0.184692
6205 0.0356445 0.184845
6206 0.0338745 0.184082
6207 0.0334778 0.184265
6208 0.0357056 0.185577
6209 0.0419312 0.186981
6210 0.053772 0.188263
6211 0.0680542 0.18631
6212 0.080658 0.179596
6213 0.0895386 0.170044
6214 0.0942078 0.160278
6215 0.0957642 0.152344
6216 0.0961304 0.147034
6217 0.0961304 0.143219
6218 0.0959167 0.139343
6219 0.0974121 0.136566
6220 0.102203 0.136322
6221 0.109283 0.137604
6222 0.117401 0.139191
6223 0.126617 0.141266
6224 0.136322 0.143799
6225 0.144043 0.144989
6226 0.149506 0.14505
6227 0.153656 0.144897
6228 0.155243 0.142517
6229 0.154755 0.137939
6230 0.154419 0.133575
6231 0.155273 0.131287
6232 0.155609 0.130035
6233 0.15155 0.125824
6234 0.144196 0.11908
6235 0.138489 0.11322
6236 0.13559 0.107574
6237 0.134491 0.0999451
6238 0.135315 0.0909424
6239 0.138 0.0821533
6240 0.141144 0.0742798
6241 0.142395 0.0669556
6242 0.140472 0.0603943
6243 0.136108 0.0559998
6244 0.129669 0.0534363
6245 0.121063 0.0505981
6246 0.113129 0.0478516
6247 0.108582 0.0458984
6248 0.105652 0.0422058
6249 0.101379 0.0340881
6250 0.0967712 0.023407
6251 0.0947266 0.0133362
6252 0.0925598 0.00131226
6253 0.0864868 -0.0155945
6254 0.0781555 -0.0336914
6255 0.0691833 -0.0498657
6256 0.05896 -0.0653687
6257 0.0476379 -0.0818787
6258 0.0366211 -0.0991211
6259 0.0276489 -0.114136
6260 0.0201111 -0.125366
6261 0.0129089 -0.132721
6262 0.00689697 -0.136292
6263 0.00128174 -0.139038
6264 -0.00497437 -0.142914
6265 -0.0105286 -0.145721
6266 -0.0140381 -0.145081
6267 -0.0157776 -0.141846
6268 -0.0160828 -0.138245
6269 -0.0146179 -0.135315
6270 -0.0117188 -0.132843
6271 -0.00842285 -0.129822
6272 -0.00521851 -0.125
6273 -0.00213623 -0.118408
6274 0.00106812 -0.110962
6275 0.00524902 -0.103119
6276 0.0117493 -0.0938416
6277 0.0203247 -0.0835571
6278 0.0295715 -0.0739136
6279 0.0387573 -0.0657654
6280 0.0455933 -0.0608215
6281 0.0509033 -0.0570374
6282 0.0576477 -0.050354
6283 0.0637207 -0.0432739
6284 0.0674133 -0.038208
6285 0.0708008 -0.0328369
6286 0.074585 -0.0256348
6287 0.0769348 -0.0179138
6288 0.0780945 -0.00997925
6289 0.0800781 -0.000915527
6290 0.08255 0.00769043
6291 0.0864868 0.0165405
6292 0.093689 0.027832
6293 0.100128 0.0371704
6294 0.103455 0.0411377
6295 0.108429 0.0437927
6296 0.115082 0.045166
6297 0.11792 0.0411072
6298 0.118042 0.0352173
6299 0.117493 0.03125
6300 0.112274 0.0248413
6301 0.104065 0.0157471
6302 0.100708 0.009552
6303 0.103638 0.00585938
6304 0.1091 0.000457764
6305 0.115875 -0.00613403
6306 0.124084 -0.0110168
6307 0.13208 -0.0135193
6308 0.138733 -0.0139465
6309 0.144989 -0.0119019
6310 0.151978 -0.00762939
6311 0.158691 -0.00360107
6312 0.16391 -0.00198364
6313 0.169342 -0.00106812
6314 0.176758 0.0012207
6315 0.18457 0.0038147
6316 0.189636 0.00418091
6317 0.192139 0.00308228
6318 0.194794 0.00360107
6319 0.196625 0.00402832
6320 0.196075 0.00192261
6321 0.194458 -0.00158691
6322 0.192505 -0.00534058
6323 0.192291 -0.00616455
6324 0.193939 -0.00326538
6325 0.193146 -0.000518799
6326 0.189209 0.00183105
6327 0.184448 0.00646973
6328 0.179047 0.0129089
6329 0.173859 0.0203247
6330 0.171539 0.0296326
6331 0.172455 0.0401917
6332 0.173981 0.0497437
6333 0.17572 0.0592957
6334 0.179016 0.0711975
6335 0.181183 0.0824585
6336 0.180389 0.0900574
6337 0.179504 0.0961609
6338 0.17984 0.101929
6339 0.178772 0.104797
6340 0.175812 0.104095
6341 0.174896 0.103363
6342 0.176697 0.102539
6343 0.17749 0.0976562
6344 0.177704 0.0902405
6345 0.179657 0.0843811
6346 0.182373 0.0802307
6347 0.18338 0.0759277
6348 0.181824 0.0709229
6349 0.178802 0.0669861
6350 0.174683 0.0647583
6351 0.170135 0.0641785
6352 0.166229 0.0646973
6353 0.162415 0.0641174
6354 0.159637 0.0631104
6355 0.157867 0.0626221
6356 0.155029 0.0615845
6357 0.150665 0.0599976
6358 0.146057 0.0583191
6359 0.141174 0.0552673
6360 0.134949 0.0491333
6361 0.127899 0.0409851
6362 0.120331 0.0322876
6363 0.111542 0.0232544
6364 0.101624 0.0144958
6365 0.0904846 0.00622559
6366 0.078064 -0.00161743
6367 0.0643311 -0.00994873
6368 0.0497131 -0.0201416
6369 0.0364685 -0.0318909
6370 0.0267029 -0.0441284
6371 0.0197144 -0.0571594
6372 0.0141296 -0.0708923
6373 0.0102539 -0.083252
6374 0.00656128 -0.0950012
6375 0.00100708 -0.108215
6376 -0.00427246 -0.120728
6377 -0.00720215 -0.130493
6378 -0.00900269 -0.13916
6379 -0.0103149 -0.148438
6380 -0.0103455 -0.158722
6381 -0.0106812 -0.172485
6382 -0.0121155 -0.19043
6383 -0.0119019 -0.208923
6384 -0.0116272 -0.228912
6385 -0.0133667 -0.252197
6386 -0.0148926 -0.275543
6387 -0.0155334 -0.296936
6388 -0.0152893 -0.315033
6389 -0.0158386 -0.330505
6390 -0.0201111 -0.345856
6391 -0.0260315 -0.358429
6392 -0.0299683 -0.364441
6393 -0.0343933 -0.366821
6394 -0.0436096 -0.370941
6395 -0.0549011 -0.375336
6396 -0.0637512 -0.376404
6397 -0.071991 -0.377228
6398 -0.0794067 -0.378113
6399 -0.0817871 -0.374695
6400 -0.0817566 -0.369568
6401 -0.0842896 -0.367706
6402 -0.0877686 -0.367432
6403 -0.0913391 -0.368256
6404 -0.0981445 -0.374298
6405 -0.107819 -0.385712
6406 -0.117249 -0.398804
6407 -0.126953 -0.412933
6408 -0.138458 -0.428406
6409 -0.150787 -0.443542
6410 -0.163086 -0.457916
6411 -0.175964 -0.472687
6412 -0.189545 -0.48761
6413 -0.203461 -0.50119
6414 -0.217834 -0.51239
6415 -0.232178 -0.520905
6416 -0.245056 -0.526733
6417 -0.256073 -0.531189
6418 -0.264893 -0.535034
6419 -0.271088 -0.537811
6420 -0.276947 -0.541321
6421 -0.28476 -0.546814
6422 -0.292786 -0.551178
6423 -0.299469 -0.551605
6424 -0.307373 -0.550171
6425 -0.317749 -0.548828
6426 -0.326477 -0.544891
6427 -0.332428 -0.538879
6428 -0.338806 -0.535126
6429 -0.344788 -0.532471
6430 -0.349396 -0.529144
6431 -0.355164 -0.527466
6432 -0.361877 -0.526978
6433 -0.367767 -0.52533
6434 -0.374603 -0.523102
6435 -0.383759 -0.520752
6436 -0.392822 -0.515839
6437 -0.400391 -0.508759
6438 -0.407196 -0.502411
6439 -0.411621 -0.495972
6440 -0.412567 -0.487305
6441 -0.41156 -0.476227
6442 -0.409943 -0.463074
6443 -0.408844 -0.44931
6444 -0.408447 -0.436249
6445 -0.407928 -0.423828
6446 -0.408081 -0.41333
6447 -0.408997 -0.404938
6448 -0.409363 -0.397461
6449 -0.40976 -0.39151
6450 -0.409882 -0.386292
6451 -0.407867 -0.379333
6452 -0.404755 -0.371735
6453 -0.403076 -0.366943
6454 -0.400269 -0.363312
6455 -0.392303 -0.356781
6456 -0.382874 -0.350281
6457 -0.375916 -0.346466
6458 -0.368958 -0.341492
6459 -0.361359 -0.334625
6460 -0.353516 -0.326691
6461 -0.344421 -0.31662
6462 -0.33667 -0.306671
6463 -0.331451 -0.297913
6464 -0.325806 -0.28833
6465 -0.319336 -0.279449
6466 -0.311859 -0.272491
6467 -0.301422 -0.265228
6468 -0.290497 -0.258728
6469 -0.281799 -0.254883
6470 -0.271271 -0.249786
6471 -0.256592 -0.24176
6472 -0.242584 -0.23584
6473 -0.23056 -0.231476
6474 -0.21698 -0.222565
6475 -0.204651 -0.211395
6476 -0.196716 -0.202698
6477 -0.188751 -0.193634
6478 -0.178314 -0.182312
6479 -0.167969 -0.170563
6480 -0.158813 -0.158142
6481 -0.15033 -0.14389
6482 -0.143097 -0.128845
6483 -0.137512 -0.114044
6484 -0.132355 -0.0985107
6485 -0.127167 -0.0818787
6486 -0.122284 -0.0647888
6487 -0.117432 -0.0476074
6488 -0.112518 -0.0308533
6489 -0.107086 -0.0146179
6490 -0.101349 0.000640869
6491 -0.0960388 0.0142822
6492 -0.0910339 0.0267334
6493 -0.0871582 0.0376892
6494 -0.085907 0.0462952
6495 -0.0878906 0.0523376
6496 -0.0925598 0.0563965
6497 -0.098999 0.0593262
6498 -0.107208 0.0615234
6499 -0.117432 0.0636292
6500 -0.129395 0.0665894
6501 -0.141663 0.071228
6502 -0.153595 0.0763245
6503 -0.165222 0.0796204
6504 -0.174133 0.0823059
6505 -0.178955 0.0855713
6506 -0.181824 0.0878906
6507 -0.183685 0.0891724
6508 -0.183624 0.091095
6509 -0.181671 0.0939331
6510 -0.179016 0.0963135
6511 -0.175781 0.0976562
6512 -0.171783 0.0980225
6513 -0.167725 0.0970764
6514 -0.164185 0.0952454
6515 -0.160675 0.0939941
6516 -0.156555 0.0943298
6517 -0.153229 0.0942688
6518 -0.152008 0.0917358
6519 -0.151978 0.0874939
6520 -0.152191 0.0829468
6521 -0.152344 0.0784912
6522 -0.152893 0.0731812
6523 -0.154114 0.0658264
6524 -0.156433 0.055542
6525 -0.15976 0.0427856
6526 -0.160889 0.0318604
6527 -0.160797 0.0226135
6528 -0.163483 0.011322
6529 -0.165558 0.00164795
6530 -0.164246 -0.00375366
6531 -0.164062 -0.0101929
6532 -0.167572 -0.0205994
6533 -0.172272 -0.0323486
6534 -0.178619 -0.0455933
6535 -0.189117 -0.0630493
6536 -0.201294 -0.0821533
6537 -0.212524 -0.100464
6538 -0.224213 -0.119507
6539 -0.237549 -0.140076
6540 -0.252167 -0.161407
6541 -0.266693 -0.181641
6542 -0.280426 -0.200439
6543 -0.293365 -0.218445
6544 -0.30484 -0.235596
6545 -0.314178 -0.251007
6546 -0.320374 -0.262787
6547 -0.323761 -0.270447
6548 -0.323883 -0.273621
6549 -0.320679 -0.273102
6550 -0.316071 -0.272308
6551 -0.308105 -0.269989
6552 -0.295074 -0.264221
6553 -0.281982 -0.259094
6554 -0.272064 -0.256622
6555 -0.26358 -0.25412
6556 -0.255737 -0.250793
6557 -0.250427 -0.248688
6558 -0.248413 -0.247986
6559 -0.248932 -0.246582
6560 -0.25174 -0.243622
6561 -0.256989 -0.239868
6562 -0.264679 -0.237122
6563 -0.273499 -0.234985
6564 -0.281738 -0.231537
6565 -0.291595 -0.227753
6566 -0.30542 -0.225372
6567 -0.320831 -0.222565
6568 -0.335785 -0.218719
6569 -0.352051 -0.217316
6570 -0.36908 -0.218414
6571 -0.383484 -0.218384
6572 -0.396057 -0.217834
6573 -0.409515 -0.219818
6574 -0.422821 -0.223328
6575 -0.43335 -0.225555
6576 -0.442078 -0.227661
6577 -0.45108 -0.232147
6578 -0.458496 -0.237793
6579 -0.462463 -0.242737
6580 -0.463745 -0.24765
6581 -0.462555 -0.251892
6582 -0.458832 -0.254547
6583 -0.454285 -0.256531
6584 -0.450928 -0.259125
6585 -0.449768 -0.262238
6586 -0.451752 -0.266174
6587 -0.458191 -0.272369
6588 -0.467468 -0.280487
6589 -0.476929 -0.289734
6590 -0.486298 -0.301636
6591 -0.494385 -0.315582
6592 -0.501312 -0.330414
6593 -0.509155 -0.346222
6594 -0.516602 -0.359894
6595 -0.521973 -0.369171
6596 -0.526794 -0.376404
6597 -0.532013 -0.383301
6598 -0.534454 -0.386505
6599 -0.533264 -0.384735
6600 -0.53302 -0.382599
6601 -0.534027 -0.380676
6602 -0.533203 -0.376129
6603 -0.531342 -0.369781
6604 -0.529541 -0.362274
6605 -0.528595 -0.353821
6606 -0.52948 -0.345642
6607 -0.53067 -0.337128
6608 -0.529907 -0.32724
6609 -0.527649 -0.317291
6610 -0.523834 -0.307251
6611 -0.517242 -0.295471
6612 -0.510132 -0.284027
6613 -0.505463 -0.275726
6614 -0.502441 -0.269196
6615 -0.500122 -0.262695
6616 -0.500214 -0.257416
6617 -0.502991 -0.253571
6618 -0.505493 -0.248383
6619 -0.505859 -0.240387
6620 -0.505096 -0.231201
6621 -0.503937 -0.222321
6622 -0.500854 -0.213165
6623 -0.494781 -0.203339
6624 -0.487885 -0.19519
6625 -0.48172 -0.18927
6626 -0.473877 -0.181824
6627 -0.463745 -0.171509
6628 -0.454102 -0.16153
6629 -0.444946 -0.152313
6630 -0.433411 -0.140961
6631 -0.421021 -0.128571
6632 -0.410767 -0.118073
6633 -0.401031 -0.108521
6634 -0.389099 -0.0985718
6635 -0.374054 -0.0888367
6636 -0.356445 -0.0806885
6637 -0.336731 -0.0744629
6638 -0.314026 -0.0683289
6639 -0.28833 -0.0614014
6640 -0.262238 -0.055603
6641 -0.236572 -0.0509338
6642 -0.209229 -0.0440979
6643 -0.18219 -0.0360107
6644 -0.159821 -0.0305481
6645 -0.140289 -0.0256042
6646 -0.12027 -0.0180054
6647 -0.103058 -0.0115662
6648 -0.0909119 -0.00872803
6649 -0.0799561 -0.00476074
6650 -0.0704651 0.000854492
6651 -0.0668335 0.00390625
6652 -0.0675964 0.00558472
6653 -0.0700378 0.00778198
6654 -0.0751343 0.00796509
6655 -0.0820618 0.00527954
6656 -0.0878601 0.00137329
6657 -0.0927734 -0.00482178
6658 -0.0980835 -0.0145264
6659 -0.101807 -0.0248718
6660 -0.103668 -0.0348816
6661 -0.105835 -0.0467529
6662 -0.107239 -0.0594177
6663 -0.106842 -0.0719604
6664 -0.105743 -0.0855713
6665 -0.10379 -0.0999756
6666 -0.100983 -0.115173
6667 -0.098938 -0.132599
6668 -0.0982971 -0.152039
6669 -0.0983276 -0.171173
6670 -0.0997925 -0.189209
6671 -0.104889 -0.207306
6672 -0.114197 -0.225677
6673 -0.126404 -0.243439
6674 -0.141083 -0.261108
6675 -0.15802 -0.279755
6676 -0.17627 -0.299774
6677 -0.194611 -0.321106
6678 -0.211365 -0.342224
6679 -0.226044 -0.361938
6680 -0.239807 -0.380249
6681 -0.253357 -0.396698
6682 -0.265991 -0.410034
6683 -0.276917 -0.419586
6684 -0.287781 -0.427521
6685 -0.298737 -0.43454
6686 -0.306732 -0.437805
6687 -0.311157 -0.437073
6688 -0.313477 -0.434296
6689 -0.313599 -0.429016
6690 -0.311249 -0.420258
6691 -0.308746 -0.409851
6692 -0.307526 -0.399445
6693 -0.305695 -0.387634
6694 -0.303314 -0.374908
6695 -0.302856 -0.363495
6696 -0.30481 -0.353302
6697 -0.307617 -0.342377
6698 -0.310669 -0.330292
6699 -0.31366 -0.317444
6700 -0.315369 -0.30307
6701 -0.315735 -0.287201
6702 -0.314148 -0.269257
6703 -0.309753 -0.248871
6704 -0.303406 -0.227997
6705 -0.295349 -0.207855
6706 -0.286804 -0.190002
6707 -0.27832 -0.174805
6708 -0.268372 -0.160004
6709 -0.258057 -0.146332
6710 -0.249969 -0.135712
6711 -0.244354 -0.127625
6712 -0.239441 -0.119568
6713 -0.234772 -0.111115
6714 -0.233185 -0.10614
6715 -0.235687 -0.106476
6716 -0.240753 -0.110596
6717 -0.247498 -0.117401
6718 -0.255554 -0.126312
6719 -0.267273 -0.139893
6720 -0.283386 -0.158905
6721 -0.29892 -0.177521
6722 -0.31189 -0.192627
6723 -0.32373 -0.205078
6724 -0.333771 -0.214264
6725 -0.343414 -0.222656
6726 -0.35379 -0.232635
6727 -0.362335 -0.242188
6728 -0.368073 -0.250397
6729 -0.37265 -0.258728
6730 -0.377899 -0.268768
6731 -0.383423 -0.279846
6732 -0.387085 -0.28952
6733 -0.389221 -0.297913
6734 -0.391724 -0.306885
6735 -0.394897 -0.316559
6736 -0.395996 -0.323761
6737 -0.394043 -0.327332
6738 -0.394226 -0.332428
6739 -0.398132 -0.340485
6740 -0.402252 -0.347778
6741 -0.40741 -0.355835
6742 -0.41391 -0.365906
6743 -0.418884 -0.375092
6744 -0.423401 -0.383789
6745 -0.429871 -0.39325
6746 -0.43634 -0.400513
6747 -0.44104 -0.403809
6748 -0.445343 -0.405334
6749 -0.450043 -0.406647
6750 -0.454651 -0.407349
6751 -0.458893 -0.407013
6752 -0.46228 -0.404968
6753 -0.464081 -0.400818
6754 -0.464172 -0.394653
6755 -0.463287 -0.387115
6756 -0.462891 -0.379364
6757 -0.462738 -0.371277
6758 -0.46106 -0.361786
6759 -0.458038 -0.35199
6760 -0.454468 -0.343353
6761 -0.450012 -0.33551
6762 -0.445343 -0.32901
6763 -0.441681 -0.324951
6764 -0.437378 -0.321289
6765 -0.431183 -0.315887
6766 -0.426422 -0.310883
6767 -0.423462 -0.305084
6768 -0.419159 -0.294586
6769 -0.415466 -0.282257
6770 -0.413879 -0.271851
6771 -0.410278 -0.261017
6772 -0.403412 -0.248962
6773 -0.396729 -0.238892
6774 -0.390533 -0.229706
6775 -0.38269 -0.218384
6776 -0.374847 -0.206543
6777 -0.3685 -0.196075
6778 -0.361816 -0.185272
6779 -0.353516 -0.172607
6780 -0.345123 -0.159882
6781 -0.337982 -0.1492
6782 -0.330353 -0.139679
6783 -0.320404 -0.129944
6784 -0.308533 -0.120392
6785 -0.297363 -0.113434
6786 -0.287598 -0.109222
6787 -0.276428 -0.104431
6788 -0.264435 -0.0994568
6789 -0.252625 -0.0953979
6790 -0.23996 -0.0913696
6791 -0.226746 -0.0873718
6792 -0.213593 -0.084198
6793 -0.201233 -0.0822754
6794 -0.189209 -0.0805359
6795 -0.177704 -0.0785217
6796 -0.166718 -0.0762024
6797 -0.154602 -0.0725098
6798 -0.142426 -0.0693359
6799 -0.131409 -0.0683594
6800 -0.120361 -0.0684509
6801 -0.109161 -0.0687561
6802 -0.0987244 -0.0694275
6803 -0.0887756 -0.0690308
6804 -0.0785522 -0.0663147
6805 -0.0699463 -0.0637512
6806 -0.0632324 -0.0623474
6807 -0.0559998 -0.0599365
6808 -0.0483398 -0.0566711
6809 -0.0413513 -0.0534363
6810 -0.0347595 -0.0484924
6811 -0.028656 -0.0406189
6812 -0.0245972 -0.0313721
6813 -0.0212402 -0.0204468
6814 -0.0151978 -0.00610352
6815 -0.00726318 0.00949097
6816 0.000701904 0.024353
6817 0.00927734 0.039978
6818 0.0171814 0.0561523
6819 0.0219421 0.0712585
6820 0.0247498 0.085907
6821 0.0263672 0.0991821
6822 0.0263672 0.108948
6823 0.0272522 0.116974
6824 0.0298157 0.124481
6825 0.0332947 0.130493
6826 0.0376892 0.134491
6827 0.0431213 0.136597
6828 0.0505676 0.137787
6829 0.0591736 0.137634
6830 0.0680237 0.135956
6831 0.0772095 0.133057
6832 0.086792 0.129364
6833 0.098877 0.12674
6834 0.114075 0.125946
6835 0.130951 0.126038
6836 0.148895 0.126923
6837 0.168121 0.129059
6838 0.187897 0.131653
6839 0.206635 0.133606
6840 0.225403 0.136871
6841 0.244476 0.142395
6842 0.261749 0.147522
6843 0.277252 0.151459
6844 0.292664 0.155945
6845 0.308044 0.16098
6846 0.320831 0.16452
6847 0.331146 0.168091
6848 0.340332 0.173004
6849 0.346802 0.17627
6850 0.352356 0.178009
6851 0.359528 0.179962
6852 0.365265 0.179596
6853 0.368774 0.177155
6854 0.373322 0.176575
6855 0.378571 0.17688
6856 0.383514 0.175629
6857 0.3909 0.174744
6858 0.400818 0.174713
6859 0.411011 0.174042
6860 0.422668 0.174957
6861 0.437988 0.179596
6862 0.455688 0.185242
6863 0.474152 0.190002
6864 0.494324 0.196198
6865 0.515533 0.204468
6866 0.535492 0.21286
6867 0.554565 0.221588
6868 0.573792 0.231537
6869 0.592346 0.24173
6870 0.609497 0.251495
6871 0.62561 0.261749
6872 0.640961 0.273041
6873 0.655212 0.284454
6874 0.667999 0.294983
6875 0.680389 0.305695
6876 0.692719 0.3172
6877 0.703888 0.32785
6878 0.714844 0.337036
6879 0.727448 0.345459
6880 0.742584 0.354004
6881 0.758881 0.362183
6882 0.774689 0.369385
6883 0.791687 0.377838
6884 0.810638 0.388519
6885 0.830475 0.400208
6886 0.850464 0.412201
6887 0.870972 0.425842
6888 0.892181 0.442322
6889 0.910553 0.458954
6890 0.924957 0.47467
6891 0.936707 0.490204
6892 0.944977 0.50473
6893 0.950165 0.518494
6894 0.951904 0.531097
6895 0.949585 0.541077
6896 0.944092 0.548187
6897 0.936188 0.553162
6898 0.926025 0.556458
6899 0.913147 0.557831
6900 0.898621 0.55838
6901 0.883087 0.557709
6902 0.866272 0.55426
6903 0.849731 0.549072
6904 0.834076 0.543182
6905 0.818054 0.536072
6906 0.801849 0.528687
6907 0.787415 0.523407
6908 0.773987 0.519836
